# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCache.pageLoadsAboveSizeThreshold,1743796172779000000,1743796208600000000,0
DirectByteBufferAllocator.disposed,1743796172779000000,1743796208600000000,239
StorageLockContext.competingThreads.avg,1743796172779000000,1743796208600000000,0.04285714285714286
FilePageCache.pageLoads,1743796172779000000,1743796208600000000,289
FilePageCache.pageHits,1743796172779000000,1743796208600000000,8
FilePageCache.maxCacheSizeInBytes,1743796172779000000,1743796208600000000,303087616
FilePageCache.totalPageLoadsUs,1743796172779000000,1743796208600000000,244400
FilePageCache.uncachedFileAccess,1743796172779000000,1743796208600000000,141
StorageLockContext.competingThreads.max,1743796172779000000,1743796208600000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743796172779000000,1743796208600000000,52477952
DirectByteBufferAllocator.reclaimed,1743796172779000000,1743796208600000000,50
StorageLockContext.competingThreads.90P,1743796172779000000,1743796208600000000,0
DirectByteBufferAllocator.misses,1743796172779000000,1743796208600000000,286
FilePageCache.capacityInBytes,1743796172779000000,1743796208600000000,524288000
FilePageCache.disposedBuffers,1743796172779000000,1743796208600000000,289
FilePageCache.maxRegisteredFiles,1743796172779000000,1743796208600000000,635
FilePageCache.totalPageDisposalsUs,1743796172779000000,1743796208600000000,351
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743796172779000000,1743796208600000000,52477952
DirectByteBufferAllocator.hits,1743796172779000000,1743796208600000000,3
FilePageCache.pageFastCacheHits,1743796172779000000,1743796208600000000,165233
NonBlockingReadAction.finalizedExecutionTimeUs,1743796172779000000,1743796208600000000,273790
NonBlockingReadAction.finalizedExecutionsCount,1743796172779000000,1743796208600000000,35
NonBlockingReadAction.failedExecutionsCount,1743796172779000000,1743796208600000000,4
AWTEventQueue.dispatchTimeTotalNS,1743796172779000000,1743796208600000000,4259355412
NonBlockingReadAction.failedExecutionTimeUs,1743796172779000000,1743796208600000000,193886
jps.project.serializers.save.ms,1743796172779000000,1743796208600000000,1
jps.global.initialize.library.bridges.after.loading.ms,1743796172779000000,1743796208600000000,0
workspaceModel.global.updates.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleBridge.update.option.ms,1743796172779000000,1743796208600000000,0
jps.facet.change.listener.before.change.events.ms,1743796172779000000,1743796208600000000,0
workspaceModel.save.cache.to.file.ms,1743796172779000000,1743796208600000000,29
workspaceModel.load.cache.from.file.ms,1743796172779000000,1743796208600000000,81
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743796172779000000,1743796208600000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1743796172779000000,1743796208600000000,0
jps.global.initialize.library.bridges.ms,1743796172779000000,1743796208600000000,6
jps.reload.project.entities.ms,1743796172779000000,1743796208600000000,0
jps.storage.jps.conf.reader.load.component.ms,1743796172779000000,1743796208600000000,35
jps.global.handle.changed.events.ms,1743796172779000000,1743796208600000000,0
jps.module.iml.entities.serializer.load.entities.ms,1743796172779000000,1743796208600000000,45
jps.app.storage.content.writer.save.component.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743796172779000000,1743796208600000000,35
jps.save.changed.project.entities.ms,1743796172779000000,1743796208600000000,1
workspaceModel.moduleBridge.before.changed.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743796172779000000,1743796208600000000,13
jps.load.project.to.empty.storage.ms,1743796172779000000,1743796208600000000,67
jps.global.get.library.by.name.ms,1743796172779000000,1743796208600000000,0
workspaceModel.global.apply.state.to.project.ms,1743796172779000000,1743796208600000000,4
jps.global.get.libraries.ms,1743796172779000000,1743796208600000000,0
jps.app.storage.content.reader.load.component.ms,1743796172779000000,1743796208600000000,0
jps.library.entities.serializer.save.entities.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1743796172779000000,1743796208600000000,0
jps.library.entities.serializer.load.entities.ms,1743796172779000000,1743796208600000000,12
workspaceModel.global.updates.count,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1743796172779000000,1743796208600000000,11
workspaceModel.delayed.project.synchronizer.sync.ms,1743796172779000000,1743796208600000000,113
workspaceModel.orphan.listener.update.ms,1743796172779000000,1743796208600000000,3
jps.facet.change.listener.init.bridge.ms,1743796172779000000,1743796208600000000,0
jps.artifact.entities.serializer.load.entities.ms,1743796172779000000,1743796208600000000,0
workspaceModel.sync.entities.ms,1743796172779000000,1743796208600000000,0
jps.project.serializers.load.ms,1743796172779000000,1743796208600000000,32
jps.save.global.entities.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1743796172779000000,1743796208600000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1743796172779000000,1743796208600000000,58
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1743796172779000000,1743796208600000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1743796172779000000,1743796208600000000,0
jps.artifact.entities.serializer.save.entities.ms,1743796172779000000,1743796208600000000,0
jps.module.iml.entities.serializer.save.entities.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743796172779000000,1743796208600000000,477
jps.apply.loaded.storage.ms,1743796172779000000,1743796208600000000,43
workspaceModel.mutableEntityStorage.add.diff.ms,1743796172779000000,1743796208600000000,7
jps.global.handle.before.change.events.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1743796172779000000,1743796208600000000,0
jps.load.initial.state.ms,1743796172779000000,1743796208600000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1743796172779000000,1743796208600000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1743796172779000000,1743796208600000000,5
workspaceModel.global.apply.state.to.project.builder.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1743796172779000000,1743796208600000000,0
jps.global.get.library.ms,1743796172779000000,1743796208600000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743796172779000000,1743796208600000000,0
workspaceModel.mutableEntityStorage.entities.ms,1743796172779000000,1743796208600000000,0
jps.facet.change.listener.process.change.events.ms,1743796172779000000,1743796208600000000,0
