# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.apply.state.to.project.builder.ms,1743796935355000000,1743796963103000000,1
jps.library.entities.serializer.save.entities.ms,1743796935355000000,1743796963103000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1743796935355000000,1743796963103000000,0
jps.load.project.to.empty.storage.ms,1743796935355000000,1743796963103000000,64
workspaceModel.mutableEntityStorage.referrers.ms,1743796935355000000,1743796963103000000,0
jps.module.iml.entities.serializer.load.entities.ms,1743796935355000000,1743796963103000000,46
jps.apply.loaded.storage.ms,1743796935355000000,1743796963103000000,16
workspaceModel.moduleBridge.update.option.ms,1743796935355000000,1743796963103000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1743796935355000000,1743796963103000000,0
workspaceModel.load.cache.from.file.ms,1743796935355000000,1743796963103000000,78
workspaceModel.orphan.listener.update.ms,1743796935355000000,1743796963103000000,1
workspaceModel.moduleBridge.before.changed.ms,1743796935355000000,1743796963103000000,0
jps.global.get.library.by.name.ms,1743796935355000000,1743796963103000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743796935355000000,1743796963103000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743796935355000000,1743796963103000000,20
FlushQueue.waitingTimeMaxNs,1743796935355000000,1743796963103000000,1199570943
AWTEventQueue.dispatchTime90PNs,1743796935355000000,1743796963103000000,471039
AWTEventQueue.dispatchTimeAvgNs,1743796935355000000,1743796963103000000,808028.5496711665
FlushQueue.tasksExecuted,1743796935355000000,1743796963103000000,1002
FlushQueue.waitingTime90PNs,1743796935355000000,1743796963103000000,106430463
AWTEventQueue.dispatchTimeMaxNs,1743796935355000000,1743796963103000000,1023410175
NonBlockingReadAction.failedExecutionTimeUs,1743796935355000000,1743796963103000000,174054
FlushQueue.queueSizeMax,1743796935355000000,1743796963103000000,66
FlushQueue.queueSize90P,1743796935355000000,1743796963103000000,25
NonBlockingReadAction.finalizedExecutionsCount,1743796935355000000,1743796963103000000,28
FlushQueue.executionTime90PNs,1743796935355000000,1743796963103000000,1105919
FlushQueue.waitingTimeAvgNs,1743796935355000000,1743796963103000000,4.952068984431138E7
FlushQueue.queueSizeAvg,1743796935355000000,1743796963103000000,8.117764471057884
NonBlockingReadAction.finalizedExecutionTimeUs,1743796935355000000,1743796963103000000,292274
AWTEventQueue.dispatchTimeTotalNS,1743796935355000000,1743796963103000000,4669108898
AWTEventQueue.eventsDispatched,1743796935355000000,1743796963103000000,5778
NonBlockingReadAction.failedExecutionsCount,1743796935355000000,1743796963103000000,5
FlushQueue.executionTimeMaxNs,1743796935355000000,1743796963103000000,350224383
FlushQueue.executionTimeAvgNs,1743796935355000000,1743796963103000000,1806199.9421157686
workspaceModel.collect.changes.ms,1743796935355000000,1743796963103000000,0
workspaceModel.init.bridges.ms,1743796935355000000,1743796963103000000,4
workspaceModel.updates.ms,1743796935355000000,1743796963103000000,36
workspaceModel.loading.total.ms,1743796935355000000,1743796963103000000,87
workspaceModel.updates.count,1743796935355000000,1743796963103000000,5
workspaceModel.replace.project.model.ms,1743796935355000000,1743796963103000000,0
workspaceModel.updates.precise.ms,1743796935355000000,1743796963103000000,17
workspaceModel.update.unloaded.entities.ms,1743796935355000000,1743796963103000000,0
workspaceModel.initializing.ms,1743796935355000000,1743796963103000000,4
workspaceModel.loading.from.cache.ms,1743796935355000000,1743796963103000000,79
workspaceModel.check.recursive.update.ms,1743796935355000000,1743796963103000000,1
workspaceModel.pre.handlers.ms,1743796935355000000,1743796963103000000,0
workspaceModel.to.snapshot.ms,1743796935355000000,1743796963103000000,0
JVM.totalCpuTimeMs,1743796935355000000,1743796963103000000,28201
OS.loadAverage,1743796935355000000,1743796963103000000,1.779296875
JVM.maxNativeBytes,1743796935355000000,1743796963103000000,-1
JVM.usedHeapBytes,1743796935355000000,1743796963103000000,267222528
JVM.maxHeapBytes,1743796935355000000,1743796963103000000,2147483648
JVM.GC.collections,1743796935355000000,1743796963103000000,26
JVM.usedNativeBytes,1743796935355000000,1743796963103000000,311648960
JVM.GC.collectionTimesMs,1743796935355000000,1743796963103000000,96
JVM.threadCount,1743796935355000000,1743796963103000000,125
Indexes.allKeys.lookupDuration90PMs,1743796935355000000,1743796963103000000,0.0
Indexes.entries.lookups,1743796935355000000,1743796963103000000,12.0
Indexes.stubs.lookupDurationAvgMs,1743796935355000000,1743796963103000000,0.0
Indexes.stubs.lookupDuration90PMs,1743796935355000000,1743796963103000000,0.0
Indexes.entries.lookupDurationMaxMs,1743796935355000000,1743796963103000000,18.0
Indexes.stubs.lookupDurationMaxMs,1743796935355000000,1743796963103000000,0.0
Indexes.stubs.lookups,1743796935355000000,1743796963103000000,0.0
Indexes.allKeys.lookups,1743796935355000000,1743796963103000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743796935355000000,1743796963103000000,0.0
Indexes.entries.lookupDuration90PMs,1743796935355000000,1743796963103000000,9.0
Indexes.entries.lookupDurationAvgMs,1743796935355000000,1743796963103000000,4.833333333333333
Indexes.allKeys.lookupDurationAvgMs,1743796935355000000,1743796963103000000,0.0
