# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDurationMaxMs,1743797331655000000,1743797391386000000,12.0
Indexes.stubs.lookupDurationMaxMs,1743797331655000000,1743797391386000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743797331655000000,1743797391386000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743797331655000000,1743797391386000000,0.0
Indexes.stubs.lookupDuration90PMs,1743797331655000000,1743797391386000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1743797331655000000,1743797391386000000,0.0
Indexes.entries.lookups,1743797331655000000,1743797391386000000,8.0
Indexes.stubs.lookups,1743797331655000000,1743797391386000000,0.0
FlushQueue.executionTimeMaxNs,1743797331655000000,1743797391386000000,341835775
FlushQueue.waitingTimeAvgNs,1743797331655000000,1743797391386000000,3.193422446553966E7
AWTEventQueue.dispatchTimeTotalNS,1743797331655000000,1743797391386000000,4712968137
AWTEventQueue.dispatchTimeMaxNs,1743797331655000000,1743797391386000000,341835775
FlushQueue.queueSizeAvg,1743797331655000000,1743797391386000000,6.633940182054617
AWTEventQueue.dispatchTime90PNs,1743797331655000000,1743797391386000000,471039
FlushQueue.queueSizeMax,1743797331655000000,1743797391386000000,63
FlushQueue.tasksExecuted,1743797331655000000,1743797391386000000,1538
FlushQueue.executionTimeAvgNs,1743797331655000000,1743797391386000000,1193128.9245773733
NonBlockingReadAction.finalizedExecutionTimeUs,1743797331655000000,1743797391386000000,604320
AWTEventQueue.dispatchTimeAvgNs,1743797331655000000,1743797391386000000,607835.9577101598
FlushQueue.executionTime90PNs,1743797331655000000,1743797391386000000,651263
NonBlockingReadAction.failedExecutionsCount,1743797331655000000,1743797391386000000,3
FlushQueue.waitingTimeMaxNs,1743797331655000000,1743797391386000000,465567743
NonBlockingReadAction.finalizedExecutionsCount,1743797331655000000,1743797391386000000,29
NonBlockingReadAction.failedExecutionTimeUs,1743797331655000000,1743797391386000000,24924
FlushQueue.queueSize90P,1743797331655000000,1743797391386000000,29
FlushQueue.waitingTime90PNs,1743797331655000000,1743797391386000000,137363455
AWTEventQueue.eventsDispatched,1743797331655000000,1743797391386000000,7756
JVM.GC.collections,1743797331655000000,1743797391386000000,20
JVM.usedNativeBytes,1743797331655000000,1743797391386000000,320933984
JVM.usedHeapBytes,1743797331655000000,1743797391386000000,361714080
JVM.GC.collectionTimesMs,1743797331655000000,1743797391386000000,92
JVM.maxHeapBytes,1743797331655000000,1743797391386000000,2147483648
OS.loadAverage,1743797331655000000,1743797391386000000,2.1025390625
JVM.maxNativeBytes,1743797331655000000,1743797391386000000,-1
JVM.totalCpuTimeMs,1743797331655000000,1743797391386000000,35222
JVM.threadCount,1743797331655000000,1743797391386000000,129
StorageLockContext.competingThreads.90P,1743797331655000000,1743797391386000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1743797331655000000,1743797391386000000,0
FilePageCache.maxRegisteredFiles,1743797331655000000,1743797391386000000,669
FilePageCache.disposedBuffers,1743797331655000000,1743797391386000000,309
DirectByteBufferAllocator.hits,1743797331655000000,1743797391386000000,17
DirectByteBufferAllocator.disposed,1743797331655000000,1743797391386000000,247
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743797331655000000,1743797391386000000,52461568
StorageLockContext.competingThreads.avg,1743797331655000000,1743797391386000000,0.0
FilePageCache.capacityInBytes,1743797331655000000,1743797391386000000,524288000
FilePageCache.pageFastCacheHits,1743797331655000000,1743797391386000000,162052
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743797331655000000,1743797391386000000,62947328
FilePageCache.totalPageDisposalsUs,1743797331655000000,1743797391386000000,464
DirectByteBufferAllocator.reclaimed,1743797331655000000,1743797391386000000,62
FilePageCache.maxCacheSizeInBytes,1743797331655000000,1743797391386000000,321945600
FilePageCache.pageLoads,1743797331655000000,1743797391386000000,319
DirectByteBufferAllocator.misses,1743797331655000000,1743797391386000000,302
FilePageCache.totalPageLoadsUs,1743797331655000000,1743797391386000000,164073
FilePageCache.uncachedFileAccess,1743797331655000000,1743797391386000000,234
FilePageCache.pageHits,1743797331655000000,1743797391386000000,0
StorageLockContext.competingThreads.max,1743797331655000000,1743797391386000000,0
workspaceModel.init.bridges.ms,1743797331655000000,1743797391386000000,12
workspaceModel.check.recursive.update.ms,1743797331655000000,1743797391386000000,0
workspaceModel.updates.precise.ms,1743797331655000000,1743797391386000000,16
workspaceModel.to.snapshot.ms,1743797331655000000,1743797391386000000,2
workspaceModel.updates.count,1743797331655000000,1743797391386000000,5
workspaceModel.replace.project.model.ms,1743797331655000000,1743797391386000000,0
workspaceModel.updates.ms,1743797331655000000,1743797391386000000,52
workspaceModel.initializing.ms,1743797331655000000,1743797391386000000,12
workspaceModel.pre.handlers.ms,1743797331655000000,1743797391386000000,0
workspaceModel.loading.from.cache.ms,1743797331655000000,1743797391386000000,83
workspaceModel.loading.total.ms,1743797331655000000,1743797391386000000,89
workspaceModel.update.unloaded.entities.ms,1743797331655000000,1743797391386000000,0
workspaceModel.collect.changes.ms,1743797331655000000,1743797391386000000,0
FileNameCache.totalMisses,1743797331655000000,1743797391386000000,44818
FileNameCache.queries,1743797331655000000,1743797391386000000,1483266
FileNameCache.fastMisses,1743797331655000000,1743797391386000000,67925
