# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeTotalNS,1743796608955000000,1743796668966000000,4125250346
AWTEventQueue.dispatchTime90PNs,1743796608955000000,1743796668966000000,323583
FlushQueue.executionTime90PNs,1743796608955000000,1743796668966000000,815103
NonBlockingReadAction.failedExecutionsCount,1743796608955000000,1743796668966000000,5
FlushQueue.queueSize90P,1743796608955000000,1743796668966000000,21
FlushQueue.executionTimeAvgNs,1743796608955000000,1743796668966000000,1619891.9474110033
FlushQueue.waitingTime90PNs,1743796608955000000,1743796668966000000,91750399
NonBlockingReadAction.failedExecutionTimeUs,1743796608955000000,1743796668966000000,262802
NonBlockingReadAction.finalizedExecutionTimeUs,1743796608955000000,1743796668966000000,350718
AWTEventQueue.dispatchTimeMaxNs,1743796608955000000,1743796668966000000,379584511
FlushQueue.queueSizeMax,1743796608955000000,1743796668966000000,62
AWTEventQueue.eventsDispatched,1743796608955000000,1743796668966000000,6992
FlushQueue.executionTimeMaxNs,1743796608955000000,1743796668966000000,375390207
FlushQueue.queueSizeAvg,1743796608955000000,1743796668966000000,6.20873786407767
NonBlockingReadAction.finalizedExecutionsCount,1743796608955000000,1743796668966000000,28
AWTEventQueue.dispatchTimeAvgNs,1743796608955000000,1743796668966000000,590262.5389016018
FlushQueue.tasksExecuted,1743796608955000000,1743796668966000000,1236
Indexes.entries.lookups,1743796608955000000,1743796668966000000,11.0
Indexes.allKeys.lookupDurationMaxMs,1743796608955000000,1743796668966000000,0.0
Indexes.allKeys.lookups,1743796608955000000,1743796668966000000,0.0
IndexesFlusher.totalFlushes,1743796608955000000,1743796668966000000,58
VFSFlusher.totalFlushes,1743796608955000000,1743796668966000000,4
Indexes.entries.lookupDurationMaxMs,1743796608955000000,1743796668966000000,37.0
Indexes.entries.lookupDuration90PMs,1743796608955000000,1743796668966000000,9.0
VFSFlusher.totalFlushesRetried,1743796608955000000,1743796668966000000,0
IndexesFlusher.totalFlushesRetried,1743796608955000000,1743796668966000000,0
IndexesFlusher.totalFlushingTimeUs,1743796608955000000,1743796668966000000,490801
Indexes.stubs.lookups,1743796608955000000,1743796668966000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1743796608955000000,1743796668966000000,0.0
Indexes.stubs.lookupDuration90PMs,1743796608955000000,1743796668966000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743796608955000000,1743796668966000000,0.0
Indexes.entries.lookupDurationAvgMs,1743796608955000000,1743796668966000000,6.636363636363637
VFSFlusher.totalContentionQuotaSpent,1743796608955000000,1743796668966000000,0
Indexes.allKeys.lookupDuration90PMs,1743796608955000000,1743796668966000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743796608955000000,1743796668966000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1743796608955000000,1743796668966000000,0
VFSFlusher.totalFlushingTimeUs,1743796608955000000,1743796668966000000,11732
StorageLockContext.competingThreads.max,1743796608955000000,1743796668966000000,0
FilePageCache.capacityInBytes,1743796608955000000,1743796668966000000,524288000
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1743796608955000000,1743796668966000000,2465144
DirectByteBufferAllocator.reclaimed,1743796608955000000,1743796668966000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743796608955000000,1743796668966000000,0
FilePageCache.pageFastCacheHits,1743796608955000000,1743796668966000000,159405
FilePageCache.pageHits,1743796608955000000,1743796668966000000,0
StreamlinedBlobStorage.recordsRelocated,1743796608955000000,1743796668966000000,0
StreamlinedBlobStorage.recordsAllocated,1743796608955000000,1743796668966000000,84264
FilePageCache.disposedBuffers,1743796608955000000,1743796668966000000,3
FilePageCache.totalPageLoadsUs,1743796608955000000,1743796668966000000,238392
DirectByteBufferAllocator.hits,1743796608955000000,1743796668966000000,3
DirectByteBufferAllocator.disposed,1743796608955000000,1743796668966000000,0
FilePageCache.maxCacheSizeInBytes,1743796608955000000,1743796668966000000,292593664
FilePageCache.uncachedFileAccess,1743796608955000000,1743796668966000000,141
FilePageCache.totalPageDisposalsUs,1743796608955000000,1743796668966000000,388
DirectByteBufferAllocator.misses,1743796608955000000,1743796668966000000,275
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1743796608955000000,1743796668966000000,5949284
StorageLockContext.competingThreads.90P,1743796608955000000,1743796668966000000,0
StreamlinedBlobStorage.recordsDeleted,1743796608955000000,1743796668966000000,152
FilePageCache.maxRegisteredFiles,1743796608955000000,1743796668966000000,635
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743796608955000000,1743796668966000000,292593664
FilePageCache.pageLoadsAboveSizeThreshold,1743796608955000000,1743796668966000000,0
FilePageCache.pageLoads,1743796608955000000,1743796668966000000,278
StorageLockContext.competingThreads.avg,1743796608955000000,1743796668966000000,0.0
workspaceModel.updates.count,1743796608955000000,1743796668966000000,5
workspaceModel.pre.handlers.ms,1743796608955000000,1743796668966000000,0
workspaceModel.replace.project.model.ms,1743796608955000000,1743796668966000000,0
workspaceModel.collect.changes.ms,1743796608955000000,1743796668966000000,0
workspaceModel.loading.total.ms,1743796608955000000,1743796668966000000,91
workspaceModel.updates.ms,1743796608955000000,1743796668966000000,41
workspaceModel.update.unloaded.entities.ms,1743796608955000000,1743796668966000000,0
workspaceModel.init.bridges.ms,1743796608955000000,1743796668966000000,6
workspaceModel.check.recursive.update.ms,1743796608955000000,1743796668966000000,0
workspaceModel.updates.precise.ms,1743796608955000000,1743796668966000000,18
workspaceModel.loading.from.cache.ms,1743796608955000000,1743796668966000000,83
workspaceModel.to.snapshot.ms,1743796608955000000,1743796668966000000,1
workspaceModel.initializing.ms,1743796608955000000,1743796668966000000,6
FileNameCache.totalMisses,1743796608955000000,1743796668966000000,44778
FileNameCache.fastMisses,1743796608955000000,1743796668966000000,67863
FileNameCache.queries,1743796608955000000,1743796668966000000,1473207
JVM.totalCpuTimeMs,1743796668966000000,1743796671483000000,537
JVM.maxHeapBytes,1743796668966000000,1743796671483000000,2147483648
JVM.GC.collections,1743796668966000000,1743796671483000000,0
JVM.threadCount,1743796668966000000,1743796671483000000,124
JVM.GC.collectionTimesMs,1743796668966000000,1743796671483000000,0
OS.loadAverage,1743796668966000000,1743796671483000000,2.41455078125
JVM.maxNativeBytes,1743796668966000000,1743796671483000000,-1
JVM.usedHeapBytes,1743796668966000000,1743796671483000000,495994736
JVM.usedNativeBytes,1743796668966000000,1743796671483000000,311053200
jps.project.serializers.load.ms,1743796668966000000,1743796671483000000,27
workspaceModel.mutableEntityStorage.collect.changes.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1743796668966000000,1743796671483000000,0
jps.reload.project.entities.ms,1743796668966000000,1743796671483000000,0
jps.artifact.entities.serializer.load.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1743796668966000000,1743796671483000000,6
jps.storage.jps.conf.reader.load.component.ms,1743796668966000000,1743796671483000000,23
workspaceModel.moduleManagerBridge.get.modules.ms,1743796668966000000,1743796671483000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1743796668966000000,1743796671483000000,0
jps.module.iml.entities.serializer.save.entities.ms,1743796668966000000,1743796671483000000,0
jps.app.storage.content.writer.save.component.ms,1743796668966000000,1743796671483000000,0
jps.global.get.libraries.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleBridge.before.changed.ms,1743796668966000000,1743796671483000000,0
jps.artifact.entities.serializer.save.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743796668966000000,1743796671483000000,0
jps.global.get.library.ms,1743796668966000000,1743796671483000000,0
jps.load.initial.state.ms,1743796668966000000,1743796671483000000,2
jps.library.entities.serializer.save.entities.ms,1743796668966000000,1743796671483000000,0
jps.app.storage.content.reader.load.component.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1743796668966000000,1743796671483000000,44
workspaceModel.load.cache.from.file.ms,1743796668966000000,1743796671483000000,83
jps.global.initialize.library.bridges.after.loading.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743796668966000000,1743796671483000000,0
workspaceModel.save.cache.to.file.ms,1743796668966000000,1743796671483000000,36
jps.load.project.to.empty.storage.ms,1743796668966000000,1743796671483000000,61
jps.global.handle.changed.events.ms,1743796668966000000,1743796671483000000,0
workspaceModel.global.apply.state.to.project.ms,1743796668966000000,1743796671483000000,2
workspaceModel.moduleBridge.update.option.ms,1743796668966000000,1743796671483000000,0
jps.save.global.entities.ms,1743796668966000000,1743796671483000000,1
jps.facet.change.listener.process.change.events.ms,1743796668966000000,1743796671483000000,1
jps.global.get.library.by.name.ms,1743796668966000000,1743796671483000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1743796668966000000,1743796671483000000,79
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1743796668966000000,1743796671483000000,3
workspaceModel.mutableEntityStorage.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1743796668966000000,1743796671483000000,0
workspaceModel.global.updates.count,1743796668966000000,1743796671483000000,0
jps.apply.loaded.storage.ms,1743796668966000000,1743796671483000000,17
workspaceModel.mutableEntityStorage.put.entity.ms,1743796668966000000,1743796671483000000,6
workspaceModel.mutableEntityStorage.entities.by.source.ms,1743796668966000000,1743796671483000000,0
jps.library.entities.serializer.load.entities.ms,1743796668966000000,1743796671483000000,10
jps.save.changed.project.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1743796668966000000,1743796671483000000,6
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743796668966000000,1743796671483000000,202
workspaceModel.moduleManagerBridge.load.module.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1743796668966000000,1743796671483000000,0
jps.project.serializers.save.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1743796668966000000,1743796671483000000,0
jps.facet.change.listener.before.change.events.ms,1743796668966000000,1743796671483000000,0
workspaceModel.sync.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743796668966000000,1743796671483000000,11
jps.global.handle.before.change.events.ms,1743796668966000000,1743796671483000000,0
jps.global.initialize.library.bridges.ms,1743796668966000000,1743796671483000000,5
workspaceModel.orphan.listener.update.ms,1743796668966000000,1743796671483000000,3
workspaceModel.global.apply.state.to.project.builder.ms,1743796668966000000,1743796671483000000,0
workspaceModel.global.updates.ms,1743796668966000000,1743796671483000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743796668966000000,1743796671483000000,28
jps.module.iml.entities.serializer.load.entities.ms,1743796668966000000,1743796671483000000,43
jps.facet.change.listener.init.bridge.ms,1743796668966000000,1743796671483000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1743796668966000000,1743796671483000000,1
FlushQueue.waitingTimeAvgNs,1743796668966000000,1743796671483000000,267232.0
FlushQueue.waitingTimeMaxNs,1743796668966000000,1743796671483000000,522239
AWTEventQueue.dispatchTimeTotalNS,1743796668966000000,1743796671483000000,11378876
AWTEventQueue.dispatchTime90PNs,1743796668966000000,1743796671483000000,185343
FlushQueue.executionTime90PNs,1743796668966000000,1743796671483000000,199679
NonBlockingReadAction.failedExecutionsCount,1743796668966000000,1743796671483000000,0
FlushQueue.queueSize90P,1743796668966000000,1743796671483000000,0
FlushQueue.executionTimeAvgNs,1743796668966000000,1743796671483000000,88272.0
FlushQueue.waitingTime90PNs,1743796668966000000,1743796671483000000,522239
NonBlockingReadAction.failedExecutionTimeUs,1743796668966000000,1743796671483000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1743796668966000000,1743796671483000000,0
AWTEventQueue.dispatchTimeMaxNs,1743796668966000000,1743796671483000000,688127
FlushQueue.queueSizeMax,1743796668966000000,1743796671483000000,0
AWTEventQueue.eventsDispatched,1743796668966000000,1743796671483000000,109
FlushQueue.executionTimeMaxNs,1743796668966000000,1743796671483000000,199679
FlushQueue.queueSizeAvg,1743796668966000000,1743796671483000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1743796668966000000,1743796671483000000,0
AWTEventQueue.dispatchTimeAvgNs,1743796668966000000,1743796671483000000,104004.25688073394
FlushQueue.tasksExecuted,1743796668966000000,1743796671483000000,4
Indexes.entries.lookups,1743796668966000000,1743796671483000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743796668966000000,1743796671483000000,0.0
Indexes.allKeys.lookups,1743796668966000000,1743796671483000000,0.0
Indexes.entries.lookupDurationMaxMs,1743796668966000000,1743796671483000000,0.0
Indexes.entries.lookupDuration90PMs,1743796668966000000,1743796671483000000,0.0
Indexes.stubs.lookups,1743796668966000000,1743796671483000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1743796668966000000,1743796671483000000,0.0
Indexes.stubs.lookupDuration90PMs,1743796668966000000,1743796671483000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743796668966000000,1743796671483000000,0.0
Indexes.entries.lookupDurationAvgMs,1743796668966000000,1743796671483000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743796668966000000,1743796671483000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743796668966000000,1743796671483000000,0.0
StorageLockContext.competingThreads.max,1743796668966000000,1743796671483000000,0
FilePageCache.capacityInBytes,1743796668966000000,1743796671483000000,524288000
DirectByteBufferAllocator.reclaimed,1743796668966000000,1743796671483000000,46
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743796668966000000,1743796671483000000,52469760
FilePageCache.pageFastCacheHits,1743796668966000000,1743796671483000000,81
FilePageCache.pageHits,1743796668966000000,1743796671483000000,0
FilePageCache.disposedBuffers,1743796668966000000,1743796671483000000,268
FilePageCache.totalPageLoadsUs,1743796668966000000,1743796671483000000,0
DirectByteBufferAllocator.hits,1743796668966000000,1743796671483000000,0
DirectByteBufferAllocator.disposed,1743796668966000000,1743796671483000000,222
FilePageCache.maxCacheSizeInBytes,1743796668966000000,1743796671483000000,292593664
FilePageCache.uncachedFileAccess,1743796668966000000,1743796671483000000,0
FilePageCache.totalPageDisposalsUs,1743796668966000000,1743796671483000000,0
DirectByteBufferAllocator.misses,1743796668966000000,1743796671483000000,0
StorageLockContext.competingThreads.90P,1743796668966000000,1743796671483000000,0
FilePageCache.maxRegisteredFiles,1743796668966000000,1743796671483000000,635
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743796668966000000,1743796671483000000,59809792
FilePageCache.pageLoadsAboveSizeThreshold,1743796668966000000,1743796671483000000,0
FilePageCache.pageLoads,1743796668966000000,1743796671483000000,0
StorageLockContext.competingThreads.avg,1743796668966000000,1743796671483000000,0.0
workspaceModel.updates.count,1743796668966000000,1743796671483000000,5
workspaceModel.pre.handlers.ms,1743796668966000000,1743796671483000000,0
workspaceModel.replace.project.model.ms,1743796668966000000,1743796671483000000,0
workspaceModel.collect.changes.ms,1743796668966000000,1743796671483000000,0
workspaceModel.loading.total.ms,1743796668966000000,1743796671483000000,91
workspaceModel.updates.ms,1743796668966000000,1743796671483000000,41
workspaceModel.update.unloaded.entities.ms,1743796668966000000,1743796671483000000,0
workspaceModel.init.bridges.ms,1743796668966000000,1743796671483000000,6
workspaceModel.check.recursive.update.ms,1743796668966000000,1743796671483000000,0
workspaceModel.updates.precise.ms,1743796668966000000,1743796671483000000,18
workspaceModel.loading.from.cache.ms,1743796668966000000,1743796671483000000,83
workspaceModel.to.snapshot.ms,1743796668966000000,1743796671483000000,1
workspaceModel.initializing.ms,1743796668966000000,1743796671483000000,6
FileNameCache.totalMisses,1743796668966000000,1743796671483000000,0
FileNameCache.fastMisses,1743796668966000000,1743796671483000000,4
FileNameCache.queries,1743796668966000000,1743796671483000000,454
