# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.entities.by.source.ms,1743796501430000000,1743796561429000000,0
jps.module.iml.entities.serializer.save.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1743796501430000000,1743796561429000000,0
jps.load.project.to.empty.storage.ms,1743796501430000000,1743796561429000000,56
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743796501430000000,1743796561429000000,11
jps.module.iml.entities.serializer.load.entities.ms,1743796501430000000,1743796561429000000,27
jps.library.entities.serializer.save.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743796501430000000,1743796561429000000,26
workspaceModel.moduleBridge.before.changed.ms,1743796501430000000,1743796561429000000,0
jps.artifact.entities.serializer.load.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1743796501430000000,1743796561429000000,0
jps.project.serializers.load.ms,1743796501430000000,1743796561429000000,24
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1743796501430000000,1743796561429000000,0
jps.load.initial.state.ms,1743796501430000000,1743796561429000000,4
workspaceModel.delayed.project.synchronizer.sync.ms,1743796501430000000,1743796561429000000,70
workspaceModel.global.updates.count,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1743796501430000000,1743796561429000000,0
jps.facet.change.listener.init.bridge.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.sync.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.orphan.listener.update.ms,1743796501430000000,1743796561429000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1743796501430000000,1743796561429000000,0
jps.app.storage.content.reader.load.component.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1743796501430000000,1743796561429000000,5
jps.storage.jps.conf.reader.load.component.ms,1743796501430000000,1743796561429000000,13
workspaceModel.save.cache.to.file.ms,1743796501430000000,1743796561429000000,33
jps.global.get.library.by.name.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1743796501430000000,1743796561429000000,6
workspaceModel.moduleBridge.update.option.ms,1743796501430000000,1743796561429000000,0
jps.artifact.entities.serializer.save.entities.ms,1743796501430000000,1743796561429000000,0
jps.global.handle.changed.events.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1743796501430000000,1743796561429000000,0
jps.save.changed.project.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743796501430000000,1743796561429000000,0
jps.global.get.libraries.ms,1743796501430000000,1743796561429000000,0
jps.facet.change.listener.before.change.events.ms,1743796501430000000,1743796561429000000,0
jps.global.initialize.library.bridges.after.loading.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1743796501430000000,1743796561429000000,0
jps.facet.change.listener.process.change.events.ms,1743796501430000000,1743796561429000000,0
jps.app.storage.content.writer.save.component.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1743796501430000000,1743796561429000000,0
workspaceModel.load.cache.from.file.ms,1743796501430000000,1743796561429000000,61
jps.global.get.library.ms,1743796501430000000,1743796561429000000,0
jps.save.global.entities.ms,1743796501430000000,1743796561429000000,0
jps.global.handle.before.change.events.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1743796501430000000,1743796561429000000,0
jps.apply.loaded.storage.ms,1743796501430000000,1743796561429000000,13
workspaceModel.mutableEntityStorage.add.entity.ms,1743796501430000000,1743796561429000000,53
workspaceModel.global.apply.state.to.project.ms,1743796501430000000,1743796561429000000,3
workspaceModel.mutableEntityStorage.put.entity.ms,1743796501430000000,1743796561429000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743796501430000000,1743796561429000000,202
jps.global.initialize.library.bridges.ms,1743796501430000000,1743796561429000000,7
jps.library.entities.serializer.load.entities.ms,1743796501430000000,1743796561429000000,9
workspaceModel.global.updates.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1743796501430000000,1743796561429000000,0
jps.project.serializers.save.ms,1743796501430000000,1743796561429000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743796501430000000,1743796561429000000,1
AWTEventQueue.dispatchTimeAvgNs,1743796501430000000,1743796561429000000,266461.1111111111
FlushQueue.tasksExecuted,1743796501430000000,1743796561429000000,120
FlushQueue.waitingTimeAvgNs,1743796501430000000,1743796561429000000,341126.4
AWTEventQueue.dispatchTime90PNs,1743796501430000000,1743796561429000000,352255
NonBlockingReadAction.failedExecutionsCount,1743796501430000000,1743796561429000000,0
AWTEventQueue.dispatchTimeMaxNs,1743796501430000000,1743796561429000000,958463
FlushQueue.executionTimeAvgNs,1743796501430000000,1743796561429000000,79621.33333333333
FlushQueue.waitingTimeMaxNs,1743796501430000000,1743796561429000000,634879
NonBlockingReadAction.failedExecutionTimeUs,1743796501430000000,1743796561429000000,0
AWTEventQueue.dispatchTimeTotalNS,1743796501430000000,1743796561429000000,38374878
FlushQueue.queueSizeMax,1743796501430000000,1743796561429000000,0
FlushQueue.queueSizeAvg,1743796501430000000,1743796561429000000,0.0
FlushQueue.queueSize90P,1743796501430000000,1743796561429000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1743796501430000000,1743796561429000000,0
FlushQueue.executionTime90PNs,1743796501430000000,1743796561429000000,100863
FlushQueue.waitingTime90PNs,1743796501430000000,1743796561429000000,417791
NonBlockingReadAction.finalizedExecutionsCount,1743796501430000000,1743796561429000000,0
AWTEventQueue.eventsDispatched,1743796501430000000,1743796561429000000,144
FlushQueue.executionTimeMaxNs,1743796501430000000,1743796561429000000,266239
workspaceModel.pre.handlers.ms,1743796501430000000,1743796561429000000,0
workspaceModel.loading.from.cache.ms,1743796501430000000,1743796561429000000,62
workspaceModel.to.snapshot.ms,1743796501430000000,1743796561429000000,0
workspaceModel.update.unloaded.entities.ms,1743796501430000000,1743796561429000000,0
workspaceModel.collect.changes.ms,1743796501430000000,1743796561429000000,0
workspaceModel.updates.count,1743796501430000000,1743796561429000000,5
workspaceModel.loading.total.ms,1743796501430000000,1743796561429000000,69
workspaceModel.replace.project.model.ms,1743796501430000000,1743796561429000000,0
workspaceModel.check.recursive.update.ms,1743796501430000000,1743796561429000000,1
workspaceModel.initializing.ms,1743796501430000000,1743796561429000000,8
workspaceModel.updates.precise.ms,1743796501430000000,1743796561429000000,15
workspaceModel.init.bridges.ms,1743796501430000000,1743796561429000000,8
workspaceModel.updates.ms,1743796501430000000,1743796561429000000,40
Indexes.allKeys.lookupDurationAvgMs,1743796561429000000,1743796606341000000,0.0
Indexes.entries.lookupDurationAvgMs,1743796561429000000,1743796606341000000,0.0
Indexes.allKeys.lookupDuration90PMs,1743796561429000000,1743796606341000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1743796561429000000,1743796606341000000,0.0
Indexes.stubs.lookupDuration90PMs,1743796561429000000,1743796606341000000,0.0
Indexes.entries.lookups,1743796561429000000,1743796606341000000,0.0
Indexes.stubs.lookupDurationAvgMs,1743796561429000000,1743796606341000000,0.0
Indexes.entries.lookupDuration90PMs,1743796561429000000,1743796606341000000,0.0
Indexes.stubs.lookupDurationMaxMs,1743796561429000000,1743796606341000000,0.0
Indexes.allKeys.lookups,1743796561429000000,1743796606341000000,0.0
Indexes.entries.lookupDurationMaxMs,1743796561429000000,1743796606341000000,0.0
Indexes.stubs.lookups,1743796561429000000,1743796606341000000,0.0
FileNameCache.totalMisses,1743796561429000000,1743796606341000000,0
FileNameCache.fastMisses,1743796561429000000,1743796606341000000,5
FileNameCache.queries,1743796561429000000,1743796606341000000,454
FilePageCache.totalPageDisposalsUs,1743796561429000000,1743796606341000000,0
FilePageCache.disposedBuffers,1743796561429000000,1743796606341000000,240
FilePageCache.maxRegisteredFiles,1743796561429000000,1743796606341000000,635
FilePageCache.uncachedFileAccess,1743796561429000000,1743796606341000000,0
StorageLockContext.competingThreads.max,1743796561429000000,1743796606341000000,0
FilePageCache.capacityInBytes,1743796561429000000,1743796606341000000,524288000
FilePageCache.maxCacheSizeInBytes,1743796561429000000,1743796606341000000,263233536
StorageLockContext.competingThreads.avg,1743796561429000000,1743796606341000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1743796561429000000,1743796606341000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1743796561429000000,1743796606341000000,59809792
StorageLockContext.competingThreads.90P,1743796561429000000,1743796606341000000,0
FilePageCache.totalPageLoadsUs,1743796561429000000,1743796606341000000,0
DirectByteBufferAllocator.misses,1743796561429000000,1743796606341000000,0
DirectByteBufferAllocator.hits,1743796561429000000,1743796606341000000,0
FilePageCache.pageLoads,1743796561429000000,1743796606341000000,0
DirectByteBufferAllocator.disposed,1743796561429000000,1743796606341000000,194
DirectByteBufferAllocator.reclaimed,1743796561429000000,1743796606341000000,46
FilePageCache.pageFastCacheHits,1743796561429000000,1743796606341000000,79
FilePageCache.pageHits,1743796561429000000,1743796606341000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1743796561429000000,1743796606341000000,52469760
JVM.GC.collections,1743796561429000000,1743796606341000000,0
JVM.maxHeapBytes,1743796561429000000,1743796606341000000,2147483648
OS.loadAverage,1743796561429000000,1743796606341000000,2.8017578125
JVM.usedNativeBytes,1743796561429000000,1743796606341000000,303760136
JVM.maxNativeBytes,1743796561429000000,1743796606341000000,-1
JVM.usedHeapBytes,1743796561429000000,1743796606341000000,302924112
JVM.GC.collectionTimesMs,1743796561429000000,1743796606341000000,0
JVM.totalCpuTimeMs,1743796561429000000,1743796606341000000,1337
JVM.threadCount,1743796561429000000,1743796606341000000,53
jps.reload.project.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1743796561429000000,1743796606341000000,0
jps.module.iml.entities.serializer.save.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1743796561429000000,1743796606341000000,0
jps.load.project.to.empty.storage.ms,1743796561429000000,1743796606341000000,56
workspaceModel.mutableEntityStorage.replace.by.source.ms,1743796561429000000,1743796606341000000,11
jps.module.iml.entities.serializer.load.entities.ms,1743796561429000000,1743796606341000000,27
jps.library.entities.serializer.save.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1743796561429000000,1743796606341000000,26
workspaceModel.moduleBridge.before.changed.ms,1743796561429000000,1743796606341000000,0
jps.artifact.entities.serializer.load.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1743796561429000000,1743796606341000000,0
jps.project.serializers.load.ms,1743796561429000000,1743796606341000000,24
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1743796561429000000,1743796606341000000,0
jps.load.initial.state.ms,1743796561429000000,1743796606341000000,4
workspaceModel.delayed.project.synchronizer.sync.ms,1743796561429000000,1743796606341000000,70
workspaceModel.global.updates.count,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1743796561429000000,1743796606341000000,0
jps.facet.change.listener.init.bridge.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.sync.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.orphan.listener.update.ms,1743796561429000000,1743796606341000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1743796561429000000,1743796606341000000,0
jps.app.storage.content.reader.load.component.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1743796561429000000,1743796606341000000,5
jps.storage.jps.conf.reader.load.component.ms,1743796561429000000,1743796606341000000,13
workspaceModel.save.cache.to.file.ms,1743796561429000000,1743796606341000000,33
jps.global.get.library.by.name.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1743796561429000000,1743796606341000000,6
workspaceModel.moduleBridge.update.option.ms,1743796561429000000,1743796606341000000,0
jps.artifact.entities.serializer.save.entities.ms,1743796561429000000,1743796606341000000,0
jps.global.handle.changed.events.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1743796561429000000,1743796606341000000,0
jps.save.changed.project.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1743796561429000000,1743796606341000000,0
jps.global.get.libraries.ms,1743796561429000000,1743796606341000000,0
jps.facet.change.listener.before.change.events.ms,1743796561429000000,1743796606341000000,0
jps.global.initialize.library.bridges.after.loading.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1743796561429000000,1743796606341000000,0
jps.facet.change.listener.process.change.events.ms,1743796561429000000,1743796606341000000,0
jps.app.storage.content.writer.save.component.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1743796561429000000,1743796606341000000,0
workspaceModel.load.cache.from.file.ms,1743796561429000000,1743796606341000000,61
jps.global.get.library.ms,1743796561429000000,1743796606341000000,0
jps.save.global.entities.ms,1743796561429000000,1743796606341000000,0
jps.global.handle.before.change.events.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1743796561429000000,1743796606341000000,0
jps.apply.loaded.storage.ms,1743796561429000000,1743796606341000000,13
workspaceModel.mutableEntityStorage.add.entity.ms,1743796561429000000,1743796606341000000,53
workspaceModel.global.apply.state.to.project.ms,1743796561429000000,1743796606341000000,3
workspaceModel.mutableEntityStorage.put.entity.ms,1743796561429000000,1743796606341000000,2
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1743796561429000000,1743796606341000000,202
jps.global.initialize.library.bridges.ms,1743796561429000000,1743796606341000000,7
jps.library.entities.serializer.load.entities.ms,1743796561429000000,1743796606341000000,9
workspaceModel.global.updates.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1743796561429000000,1743796606341000000,0
jps.project.serializers.save.ms,1743796561429000000,1743796606341000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1743796561429000000,1743796606341000000,1
AWTEventQueue.dispatchTimeAvgNs,1743796561429000000,1743796606341000000,242135.11111111112
FlushQueue.tasksExecuted,1743796561429000000,1743796606341000000,89
FlushQueue.waitingTimeAvgNs,1743796561429000000,1743796606341000000,332978.3370786517
AWTEventQueue.dispatchTime90PNs,1743796561429000000,1743796606341000000,335871
NonBlockingReadAction.failedExecutionsCount,1743796561429000000,1743796606341000000,0
AWTEventQueue.dispatchTimeMaxNs,1743796561429000000,1743796606341000000,491519
FlushQueue.executionTimeAvgNs,1743796561429000000,1743796606341000000,75919.82022471911
FlushQueue.waitingTimeMaxNs,1743796561429000000,1743796606341000000,1023999
NonBlockingReadAction.failedExecutionTimeUs,1743796561429000000,1743796606341000000,0
AWTEventQueue.dispatchTimeTotalNS,1743796561429000000,1743796606341000000,26150132
FlushQueue.queueSizeMax,1743796561429000000,1743796606341000000,0
FlushQueue.queueSizeAvg,1743796561429000000,1743796606341000000,0.0
FlushQueue.queueSize90P,1743796561429000000,1743796606341000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1743796561429000000,1743796606341000000,0
FlushQueue.executionTime90PNs,1743796561429000000,1743796606341000000,109055
FlushQueue.waitingTime90PNs,1743796561429000000,1743796606341000000,458751
NonBlockingReadAction.finalizedExecutionsCount,1743796561429000000,1743796606341000000,0
AWTEventQueue.eventsDispatched,1743796561429000000,1743796606341000000,108
FlushQueue.executionTimeMaxNs,1743796561429000000,1743796606341000000,264191
workspaceModel.pre.handlers.ms,1743796561429000000,1743796606341000000,0
workspaceModel.loading.from.cache.ms,1743796561429000000,1743796606341000000,62
workspaceModel.to.snapshot.ms,1743796561429000000,1743796606341000000,0
workspaceModel.update.unloaded.entities.ms,1743796561429000000,1743796606341000000,0
workspaceModel.collect.changes.ms,1743796561429000000,1743796606341000000,0
workspaceModel.updates.count,1743796561429000000,1743796606341000000,5
workspaceModel.loading.total.ms,1743796561429000000,1743796606341000000,69
workspaceModel.replace.project.model.ms,1743796561429000000,1743796606341000000,0
workspaceModel.check.recursive.update.ms,1743796561429000000,1743796606341000000,1
workspaceModel.initializing.ms,1743796561429000000,1743796606341000000,8
workspaceModel.updates.precise.ms,1743796561429000000,1743796606341000000,15
workspaceModel.init.bridges.ms,1743796561429000000,1743796606341000000,8
workspaceModel.updates.ms,1743796561429000000,1743796606341000000,40
